sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
independent,Blue Gum Community School,Hackett,2602,,school@bluegum.act.edu.au,https://bluegum.act.edu.au/contact-us/,http://www.bluegum.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.250368,149.1629,true
independent,Brindabella Christian College,Lyneham,2602,,bcc@bcc.act.edu.au,http://www.bcc.act.edu.au/search,http://www.bcc.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.249,149.128,true
independent,Burgmann Anglican School,Gungahlin,2912,,communityquestions@burgmann.act.edu.au,https://www.burgmann.act.edu.au/search,http://www.burgmann.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.188529,149.123672,true
independent,Canberra Christian School,Mawson,2607,,admin@ccs.act.edu.au,http://ccs.act.edu.au,http://ccs.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.356475,149.097963,true
independent,Canberra Girls Grammar School,Deakin,2600,,earlylearningcentre@cggs.act.edu.au,http://www.cggs.act.edu.au/search,http://www.cggs.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.317,149.1151,true
independent,Canberra Grammar School,Red Hill,2603,,info@cgs.act.edu.au,http://www.cgs.act.edu.au/,http://www.cgs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.32981254,149.12824683,true
independent,Canberra Montessori School,Holder,2611,,admin@cms.act.edu.au,https://cms.act.edu.au,https://cms.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3322,149.0511,true
independent,Covenant Christian School,Gordon,2906,,,https://www.covenant.act.edu.au/,http://www.covenant.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4402268015199,149.089922317505,true
independent,Emmaus Christian School,Dickson,2602,,emmaus@emmaus.act.edu.au,http://www.emmaus.act.edu.au/contact,http://www.emmaus.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.2534,149.1428,true
independent,Islamic School of Canberra,Weston,2611,,reception@isc.act.edu.au,https://www.islamicschoolofcanberra.act.edu.au/search,http://www.islamicschoolofcanberra.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.329825,149.059467,true
independent,Orana Steiner School,Weston,2611,,info@oranaschool.com,https://oranaschool.com,http://www.oranaschool.com,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.327048,149.060215,true
independent,Radford College,Bruce,2617,,reception@radford.act.edu.au,https://www.radford.act.edu.au/search,http://www.radford.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.24489829,149.08718484,true
independent,Communities@Work Galilee School,Kambah,2902,,,,https://commsatwork.org/services/community/galilee-school/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.38649263,149.03083919,true
independent,Trinity Christian School,Wanniassa,2903,,enquiries@tcs.act.edu.au,http://www.trinitycs.act.edu.au,http://www.trinitycs.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4083,149.0861,true
government,Namadgi School,Kambah,2902,,info@namadgi.act.edu.au,http://www.namadgi.act.edu.au/sitesearch,http://www.namadgi.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.39262555,149.06839016,true
government,Gungahlin College,Gungahlin,2912,,gungahlincollege@ed.act.edu.au,http://www.gungahlincollege.act.edu.au/sitesearch,http://www.gungahlincollege.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.18567606,149.13109859,true
government,Neville Bonner Primary School,Bonner,2914,,nevillebonnerps@ed.act.edu.au,http://www.nevillebonnerps.act.edu.au/sitesearch,http://www.nevillebonnerps.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.162012,149.1404343,true
government,Franklin School,Franklin,2913,,info.franklinecs@ed.act.edu.au,http://franklinschool.act.edu.au/sitesearch,http://www.fecs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.1965004,149.1447223,true
catholic,St John Paul II College,Nicholls,2913,,jie.li@cg.catholic.edu.au,http://www.jpc.act.edu.au/site-search,http://www.jpc.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.1775579,149.10102177,true
independent,Taqwa School,Moncrieff,2914,,info@taqwaschool.act.edu.au,http://taqwaschool.act.edu.au/search/results,http://taqwaschool.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.1556696636672,149.1190517,true
government,Charles Weston School,Coombs,2611,,,,http://www.charlesweston.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.320568,149.040625,true
government,Margaret Hendry School,Taylor,2913,,,,https://www.margarethendryschool.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.1518563839374,149.113569197097,true
government,Evelyn Scott School,Denman Prospect,2611,,,,https://www.evelynscottschool.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.3064,149.026739,true
government,Throsby School,Throsby,2914,,,,https://www.throsbyschool.act.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.1935087,149.1653391,true
government,Shirley Smith High School,Kenny,2911,,,,https://www.shirleysmithhs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.2101579,149.1539733,true
government,Aunty Agnes Shea High School,Taylor,2913,,,,https://www.agnessheahs.act.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.14852,149.11039,true
